user,trip,overspeed,accel,decel,stop,start,distance
AyrfTGHddEWlK9AA3f7MjXLDXEi1,1.60E+12,11.43819425,18,3,0,6,21725.828
AyrfTGHddEWlK9AA3f7MjXLDXEi1,1.60E+12,13.90316752,17,5,0,5,23015.236
AyrfTGHddEWlK9AA3f7MjXLDXEi1,1.60E+12,6.1198487,6,2,0,1,14342.352
AyrfTGHddEWlK9AA3f7MjXLDXEi1,1.60E+12,0.9164223,13,6,2,4,13623.907
AyrfTGHddEWlK9AA3f7MjXLDXEi1,1.60E+12,14.6195661,10,1,0,8,31902.98
AyrfTGHddEWlK9AA3f7MjXLDXEi1,1.60E+12,14.8519632,12,1,0,6,29575.582
AyrfTGHddEWlK9AA3f7MjXLDXEi1,1.60E+12,3.75750825,3,0,0,0,14559.15
AyrfTGHddEWlK9AA3f7MjXLDXEi1,1.60E+12,4.13749732,6,4,0,1,23047.45
AyrfTGHddEWlK9AA3f7MjXLDXEi1,1.60E+12,4.97076915,2,5,0,0,24192.434
AyrfTGHddEWlK9AA3f7MjXLDXEi1,1.60E+12,8.815076416,9,4,0,0,23127.777
AyrfTGHddEWlK9AA3f7MjXLDXEi1,1.60E+12,4.79935232,17,5,0,0,24091.771
AyrfTGHddEWlK9AA3f7MjXLDXEi1,1.60E+12,8.63630904,5,6,0,0,23143.459
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,5.66414676,5,1,0,1,34044.793
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,16.73342385,7,2,0,3,33304.715
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,21.42207735,8,4,0,4,34130.562
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,21.23792937,10,1,1,1,33333.33
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,26.72774384,3,7,1,5,34110.457
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,14.5702732,5,1,1,2,33313.938
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,28.90006381,4,1,0,3,34078.57
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,19.33675232,4,1,0,0,33203.156
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,7.505700073,6,0,0,6,37887.7
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,15.47000182,8,0,0,4,34136.383
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,16.97868298,4,0,0,4,34111.023
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,15.0870621,3,1,0,2,33283.61
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,32.37234364,6,2,0,4,34139.57
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,14.93297295,6,2,1,1,31188.562
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,16.977221,14,5,0,3,33560.844
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,16.8984432,2,0,0,3,33421.14
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,5.5469057,5,1,0,3,35344.223
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,16.0356752,7,3,1,2,33233.87
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,14.601057,4,3,1,4,34125.73
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,6.0110358,5,1,0,5,33230.95
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,16.44357273,5,0,0,3,34162.184
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,14.62549396,6,0,0,1,33413.258
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,17.54132029,5,2,0,2,34124.453
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,8.13832432,5,4,1,2,33098.742
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,15.99344604,7,4,1,6,33816.88
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,20.5916769,6,2,1,3,35315.793
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,22.20334357,4,1,0,1,32959.16
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,3.57148128,5,1,0,1,33249.99
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,10.32533856,4,0,0,3,34167.55
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,18.05758416,7,2,0,3,34345.19
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,12.18753005,4,0,0,2,33149.18
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,24.1860744,6,1,0,1,34382.8
bOLTVG2aYFR10SWi0jG6dpN9m843,1.60E+12,11.79295968,7,1,0,2,34213.293
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,1.703335158,18,8,2,5,17002.611
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,4.89987971,15,4,0,2,17019.822
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,3.10089784,13,1,0,3,16801.248
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,5.051300815,9,5,2,3,17056.273
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,1.7479165,17,8,1,2,16878.717
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,4.9235693,19,4,2,3,17078.18
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,2.068262,20,5,0,4,16743.139
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,5.45291275,19,8,1,4,17036.535
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,8.00889011,15,5,2,5,18177.057
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,2.01142092,21,7,3,3,16947.627
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,4.36868245,16,4,2,2,16830.078
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,3.651270175,18,8,3,3,17114.25
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,9.818077828,16,6,0,3,16916.11
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,4.34804953,14,14,2,7,17089.695
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,2.02158336,10,4,1,2,16850.11
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,2.96716266,10,6,1,3,17021.35
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,2.75674458,15,5,0,2,16639.426
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,5.21533224,10,9,2,4,16979.443
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,2.7497756,8,6,2,4,16922.662
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,1.072167,6,7,1,4,17164.186
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,2.06033556,8,2,1,4,16649.018
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,3.46291854,17,7,0,3,17112.61
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,5.99898882,13,2,1,2,16988.328
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,6.499284792,11,10,0,4,17030.729
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,4.667232,10,4,0,5,16673.484
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,5.050749735,16,11,0,4,17176.816
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,7.85667,19,3,3,6,19537.2
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,7.006378878,12,14,1,7,17080.178
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,5.742006633,13,3,1,5,16651.088
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,0.622668198,24,8,5,11,14369.307
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,3.939826302,16,11,2,6,17048.305
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,8.64084416,16,6,1,4,16988.594
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,9.053600699,17,10,1,3,17017.63
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,1.34555564,18,13,2,5,17109.434
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,7.65734866,13,5,2,5,16939.99
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,6.4158574,16,9,0,3,16979.182
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,4.97360521,31,13,0,1,17047.906
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,4.621472695,18,3,3,2,16762.23
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,0.02481948,13,6,1,4,13826.832
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,1.96335376,11,4,1,4,16639.47
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,3.8405643,18,11,1,2,17172.617
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,8.14956597,19,8,2,2,16635.287
Bt3s4PodWZWo0MZssJpBQOKeL0q2,1.60E+12,3.472074924,22,18,0,3,17172.863
btWYDfinGaXziefgRJTfUIdTA5r1,1.60E+12,8.17773916,3,1,0,1,41459.215
btWYDfinGaXziefgRJTfUIdTA5r1,1.60E+12,5.88831816,1,0,0,0,43839.625
btWYDfinGaXziefgRJTfUIdTA5r1,1.60E+12,2.04118509,0,0,0,0,22405.12
btWYDfinGaXziefgRJTfUIdTA5r1,1.60E+12,2.27686193,0,0,0,0,20404.19
btWYDfinGaXziefgRJTfUIdTA5r1,1.60E+12,2.80790825,2,0,0,0,21513.154
btWYDfinGaXziefgRJTfUIdTA5r1,1.60E+12,3.27388059,1,2,1,1,15260.545
btWYDfinGaXziefgRJTfUIdTA5r1,1.60E+12,4.41397992,2,0,0,0,22300.848
btWYDfinGaXziefgRJTfUIdTA5r1,1.60E+12,2.78384036,1,0,0,0,22634.658
btWYDfinGaXziefgRJTfUIdTA5r1,1.60E+12,2.31038682,0,0,0,0,23823.55
btWYDfinGaXziefgRJTfUIdTA5r1,1.60E+12,2.03241768,2,0,0,0,22338.291
btWYDfinGaXziefgRJTfUIdTA5r1,1.60E+12,3.44073519,0,1,0,0,22614.225
btWYDfinGaXziefgRJTfUIdTA5r1,1.60E+12,3.7293849,1,0,0,0,40416.734
btWYDfinGaXziefgRJTfUIdTA5r1,1.60E+12,6.92114472,1,0,0,0,39561.94
btWYDfinGaXziefgRJTfUIdTA5r1,1.60E+12,2.3332596,0,0,0,0,22354.604
btWYDfinGaXziefgRJTfUIdTA5r1,1.60E+12,2.24763993,0,0,0,0,13598.325
btWYDfinGaXziefgRJTfUIdTA5r1,1.60E+12,2.16387424,0,0,0,0,14953.877
btWYDfinGaXziefgRJTfUIdTA5r1,1.60E+12,1.34749866,0,0,0,0,22771.2
BUG87yXhAXTfLajbGP3iFLRAlnw1,1.60E+12,12.992535,20,6,1,4,27964.893
BUG87yXhAXTfLajbGP3iFLRAlnw1,1.60E+12,54.44377056,46,21,4,8,45725.223
BUG87yXhAXTfLajbGP3iFLRAlnw1,1.60E+12,0.70182948,20,9,4,9,10798.314
BUG87yXhAXTfLajbGP3iFLRAlnw1,1.60E+12,84.58144695,54,20,2,10,56895.812
BUG87yXhAXTfLajbGP3iFLRAlnw1,1.60E+12,29.69933548,45,23,3,5,43278.355
BUG87yXhAXTfLajbGP3iFLRAlnw1,1.60E+12,36.31399331,98,41,5,23,68903.945
BUG87yXhAXTfLajbGP3iFLRAlnw1,1.60E+12,4.0108406,33,14,2,8,11075.972
BUG87yXhAXTfLajbGP3iFLRAlnw1,1.60E+12,16.85413898,15,7,2,7,23177.205
BUG87yXhAXTfLajbGP3iFLRAlnw1,1.60E+12,7.85298864,49,23,2,10,21566.385
BUG87yXhAXTfLajbGP3iFLRAlnw1,1.60E+12,18.99393066,38,15,0,6,27124.254
BUG87yXhAXTfLajbGP3iFLRAlnw1,1.60E+12,14.86034498,25,12,2,9,27629.861
BUG87yXhAXTfLajbGP3iFLRAlnw1,1.60E+12,13.8266861,73,42,6,24,23573.06
BUG87yXhAXTfLajbGP3iFLRAlnw1,1.60E+12,2.030568705,30,15,5,6,10230.136
BUG87yXhAXTfLajbGP3iFLRAlnw1,1.60E+12,3.67168452,26,12,1,10,18125.01
BUG87yXhAXTfLajbGP3iFLRAlnw1,1.60E+12,18.54798099,34,13,0,8,34269.152
BUG87yXhAXTfLajbGP3iFLRAlnw1,1.60E+12,12.88732471,36,20,0,9,26701.314
BUG87yXhAXTfLajbGP3iFLRAlnw1,1.60E+12,20.0013912,35,9,3,5,33242.63
BUG87yXhAXTfLajbGP3iFLRAlnw1,1.60E+12,19.61759954,35,16,5,7,35399.188
BUG87yXhAXTfLajbGP3iFLRAlnw1,1.60E+12,11.23020837,17,5,2,7,21061.934
BUG87yXhAXTfLajbGP3iFLRAlnw1,1.60E+12,67.20629837,33,8,1,6,52098.156
BUG87yXhAXTfLajbGP3iFLRAlnw1,1.60E+12,17.74252968,48,25,2,13,62439.36
BUG87yXhAXTfLajbGP3iFLRAlnw1,1.60E+12,16.59135333,37,24,4,14,23744.457
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,0,10,1,1,1,14185.923
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,24.534515,5,3,0,3,96252.516
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,21.61262375,4,1,0,1,74837.12
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,0.0207778,6,5,3,3,12533.607
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,0,6,1,0,1,11178.038
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,0.58694485,1,3,0,1,11233.196
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,0,3,0,0,0,13823.281
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,0,3,3,0,1,10873.209
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,0.1597772,6,1,1,2,17952.623
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,0.9933346,5,2,0,2,18312.096
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,0.0899992,8,4,0,1,11746.134
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,0.52863156,4,4,0,2,18883.572
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,0.0115971,10,5,0,1,12795.829
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,0.0237914,6,3,1,4,12828.04
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,14.936417,6,1,0,1,22124.488
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,0.0154167,5,1,0,1,10676.544
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,0.37824912,2,0,0,1,10514.018
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,0.16533414,5,2,0,1,11599.979
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,0.21981946,9,2,1,2,16407.639
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,177.5783138,4,0,0,1,210769.03
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,2.64189744,3,1,0,1,34608.6
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,0.70027764,3,2,1,0,12162.924
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,1.01579373,5,5,2,0,16658.967
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,0.2297928,3,4,0,3,21646.041
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,8.56474905,6,3,0,0,42504.016
C5njjGA68iVdN0cEL41EufbVz0K2,1.60E+12,144.9998914,4,3,0,0,166116.83
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.29868025,14,5,2,1,13109.175
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.351267,21,13,3,11,19677.848
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.11787411,10,4,1,4,13598.46
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.08855616,22,6,1,5,14699.698
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.9994458,23,10,0,8,15305.705
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.04905552,10,6,2,2,15888.731
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.22284655,27,8,0,10,10412.36
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.1069168,8,1,0,1,13477.225
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.95550252,15,3,0,2,14697.637
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.116541,9,1,1,0,13050.555
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.49233255,10,3,1,6,10395.258
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.76232639,11,4,1,4,13472.931
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.07894336,11,5,1,7,14702.374
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.0690697,14,6,1,2,13461.371
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,1.51167016,29,7,1,5,14862.93
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,1.10272636,10,5,1,3,13565.02
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.34007085,24,9,2,5,14609.292
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.10716624,10,4,0,3,13122.684
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.11105556,19,3,1,6,14581.201
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.20233472,9,6,0,1,13470.557
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,1.3272178,37,14,1,9,16100.424
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.0342362,25,4,1,7,10076.663
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,7.04138112,24,6,0,5,16774.773
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,1.84527217,10,6,1,5,17911.879
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.3072758,11,2,0,2,13292.909
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.12972068,16,11,1,5,14760.572
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.1322925,7,2,0,1,13679.036
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,1.0586143,12,4,1,0,14558.895
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.0096665,13,2,1,4,13736.372
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.14577816,18,5,1,4,14948.187
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.85711493,10,4,0,5,13922.806
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.21680519,18,4,1,4,14690.238
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.6545548,29,16,2,8,15299.178
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.0662216,27,8,2,10,19567.342
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,3.102016,33,5,1,7,34769.473
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,8.47950678,25,13,0,3,32403.723
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.81811568,19,8,3,4,16501.111
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.17333452,9,3,0,4,13756.501
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.08312541,7,3,1,4,12677.107
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,1.7961118,13,3,3,10,13158.888
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.25911076,8,2,0,1,13122.773
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.00238886,19,7,0,5,14699.452
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.15508359,15,0,1,3,13685.008
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.1548886,17,7,0,2,14865.827
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.35221955,10,3,0,3,13755.1
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,1.30949811,20,2,1,3,14698.061
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.23025,11,4,0,1,13764.178
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.0729998,18,7,1,4,14966.761
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.0995834,15,9,1,8,26543.77
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,1.17822312,41,16,1,12,16491.242
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.42743045,31,8,1,7,11587.787
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,16.25726225,29,12,1,4,49135.453
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,28.95778574,16,9,3,6,47865.535
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.0453609,10,2,2,0,13598.444
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.16966524,12,8,2,6,14706.396
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.0072223,8,2,0,5,13473.594
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.06866655,25,12,0,12,19623.031
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,291.6923588,38,31,2,5,286550.38
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,2.00672324,21,9,0,5,20116.264
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,38.8205958,16,9,1,6,76016.086
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,47.81845992,22,11,2,10,85427.234
c7Bg4SA7GPXdkgwLxEsr6ECp1fW2,1.60E+12,0.156307,6,2,0,3,13485.695
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,1.4369982,0,1,0,0,12605.824
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,0.38870835,4,2,0,0,12866.084
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,3.3570846,2,1,0,0,12605.274
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,1.49896055,1,0,0,0,12541.373
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,5.2968043,2,5,0,0,12602.236
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,1.2223622,2,4,0,0,12988.353
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,2.4853485,4,1,0,1,12622.779
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,0.1090274,2,0,0,0,12891.098
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,3.5172152,1,2,0,0,12644.85
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,0.97144388,0,1,0,0,12499.993
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,16.2262404,3,6,0,0,54394.633
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,0.77645825,1,1,0,0,10112.781
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,1.27341846,1,3,0,0,12591.665
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,3.32721795,9,4,1,2,29885.352
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,1.58129427,0,0,0,0,12582.092
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,1.39911779,2,5,0,0,23349.715
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,1.66433152,0,1,0,0,12608.159
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,0.46762734,0,0,0,0,12572.501
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,0.9217059,3,1,1,0,12609.984
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,1.962849,2,0,0,0,13026.113
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,4.3984516,4,4,0,0,13102.66
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,1.03812687,6,4,0,0,12816.953
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,1.97409849,4,3,1,2,12589.725
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,0.811168086,8,2,1,0,25466.455
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,0.29783373,1,2,0,0,12625.827
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,2.14121832,1,1,0,0,12494.313
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,1.54359877,3,4,1,0,12618.888
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,0.18524997,7,2,2,1,20630.8
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,1.2880554,6,3,0,0,12592.348
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,1.53774603,2,3,0,0,12525.554
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,0,11,4,0,0,12680.405
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,0.575502252,4,2,0,0,12522.215
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,0.6869979,4,4,0,2,12602.646
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,0.86255169,11,5,0,1,32670.375
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,2.5147792,7,8,0,1,12578.866
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,0.92183542,0,1,0,0,12557.639
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,0.60516636,5,5,0,0,12615.411
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,2.455251336,1,3,0,0,12527.77
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,1.21541685,1,6,0,1,12611.104
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,0.19786094,2,2,0,0,12278.052
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,3.7643456,5,3,0,0,12612.234
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,1.02659822,0,2,0,0,12549.31
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,0.54483351,4,3,0,2,12639.299
cE2wl5RFfjZKbCFRfIOMVZ3F3vb2,1.60E+12,2.846257704,5,2,0,1,16246.53
